Energia_eV,Electrones
7058.0,230221
6403.84,197676
6403.84,183465
6390.84,186368
6403.84,194207
6390.84,207802
6390.84,182689
6390.84,194067
7058.0,205196
6403.84,197065
6390.84,177948
6403.84,189483
6403.84,196106
6403.84,173588
6390.84,192339
6390.84,195285
6390.84,173893
6403.84,192088
6403.84,182267
6403.84,85080
6403.84,183935
7058.0,232258
6390.84,195166
6390.84,204509
7058.0,216277
6390.84,184356
6390.84,190940
6403.84,191394
6403.84,184697
7058.0,212358
7058.0,113236
6403.84,200909
6403.84,196347
6403.84,140554
6403.84,95333
6403.84,192277
6390.84,201802
6390.84,188382
6403.84,189503
6403.84,176613
6403.84,181424
6403.84,174199
6403.84,186271
6403.84,198033
7058.0,196529
6403.84,182861
6390.84,183813
6403.84,206608
6390.84,204407
6390.84,200602
6390.84,182187
6403.84,193335
6403.84,86016
6403.84,184252
6403.84,181602
6390.84,196359
6403.84,181438
6390.84,170121
6403.84,102298
6403.84,200752
6403.84,98834
6403.84,193268
6403.84,206379
6403.84,196461
6403.84,194041
6403.84,184596
6403.84,190592
6403.84,203895
6390.84,176854
6390.84,193875
6403.84,122279
6403.84,207882
6390.84,179500
6390.84,196135
6403.84,211011
6390.84,192602
6403.84,204024
6390.84,186306
6403.84,195442
6403.84,203796
6390.84,191466
6403.84,21848
6403.84,175822
6403.84,120570
6390.84,163565
6390.84,167398
6390.84,185001
6390.84,84384
6403.84,177838
6403.84,202717
6403.84,199875
6403.84,188616
6390.84,188978
6403.84,195975
6390.84,173519
6403.84,180110
6403.84,147676
6403.84,207378
6403.84,171753
6403.84,98402
6390.84,200683
6403.84,183478
