Energia_eV,Electrones
6403.84,90583
6403.84,183227
6403.84,188823
7058.0,194479
6403.84,178108
6403.84,192276
6403.84,44780
6403.84,189779
6403.84,184318
6390.84,200350
6403.84,198331
6403.84,185763
7058.0,213967
6403.84,191250
6403.84,171618
7058.0,187406
6403.84,92016
6403.84,189269
6403.84,199139
6403.84,200714
6403.84,196680
6403.84,174526
6390.84,189213
6403.84,189014
7058.0,204140
6403.84,195195
6403.84,192923
6390.84,187018
6403.84,181795
6403.84,173574
6403.84,208552
6403.84,194641
7058.0,225047
6403.84,178620
6403.84,179155
6403.84,209818
6390.84,197048
6403.84,193007
7058.0,111500
6390.84,176591
6403.84,194763
6403.84,96288
6403.84,182689
6390.84,196504
6403.84,217366
6390.84,178651
7058.0,218721
6403.84,179996
7058.0,216444
6403.84,189949
6403.84,204451
6403.84,194627
6390.84,170869
6403.84,106985
6403.84,174440
6403.84,211292
6403.84,191076
6403.84,182887
6403.84,82876
7058.0,225456
6403.84,111372
6403.84,171666
6403.84,183275
7058.0,219882
6403.84,191471
6403.84,183182
6403.84,168059
6403.84,180949
6403.84,202432
7058.0,85076
6390.84,197559
6403.84,183778
6403.84,178193
6403.84,181305
6403.84,173481
7058.0,210328
6390.84,187090
6403.84,182148
6390.84,216678
6403.84,192260
6390.84,184753
7058.0,204587
7058.0,212707
6390.84,188233
6403.84,188699
6390.84,195797
6390.84,199318
6403.84,190209
7058.0,223929
6403.84,204382
6390.84,193122
6403.84,200352
7058.0,218111
6403.84,92505
6403.84,191908
6403.84,199390
7058.0,192771
6403.84,187224
6403.84,101953
6390.84,200243
7058.0,208922
6403.84,194438
