Energia_eV,Electrones
6390.84,114808
7058.0,291240
7058.0,255823
6390.84,295625
6403.84,250159
6403.84,254103
7058.0,295711
6403.84,266827
6390.84,260910
6390.84,256494
6390.84,116209
6390.84,227098
6390.84,242083
6390.84,144749
6403.84,255865
6390.84,165569
6403.84,266899
6403.84,142667
6403.84,99013
6390.84,238818
6403.84,248993
7058.0,309060
6390.84,266511
7058.0,269176
7058.0,270355
7058.0,281753
6403.84,236082
6403.84,268802
6390.84,251333
6403.84,249472
7058.0,307274
6390.84,276591
6403.84,257587
6403.84,238756
6403.84,273312
6403.84,268607
6403.84,258825
6390.84,266572
6390.84,278792
6403.84,30936
7058.0,279713
6403.84,256801
6390.84,253903
6403.84,249194
6403.84,244199
6390.84,264170
6403.84,237825
6403.84,259119
7058.0,299056
7058.0,224295
6403.84,256291
6403.84,225442
7058.0,306265
6403.84,277745
7058.0,277708
6403.84,280382
6403.84,265366
7058.0,296471
6403.84,251411
6403.84,279621
6403.84,265870
6390.84,247244
7058.0,312194
6403.84,269145
6403.84,255080
7058.0,267801
6403.84,279693
6403.84,243815
6403.84,117469
7058.0,263966
7058.0,323394
6390.84,250335
6390.84,257704
6403.84,126532
6403.84,247942
6403.84,280858
6403.84,235726
7058.0,270712
6390.84,251280
6403.84,262587
6403.84,260253
7058.0,295784
6403.84,258046
7058.0,275396
6390.84,241751
6390.84,258048
7058.0,286352
6390.84,287327
6390.84,243894
7058.0,270102
7058.0,262105
6403.84,263068
7058.0,276915
6403.84,267874
6390.84,253417
6403.84,258490
7058.0,287693
7058.0,268023
6403.84,250704
6390.84,244033
6390.84,126070
6403.84,247056
7058.0,265730
6403.84,279847
6403.84,268250
6403.84,264700
6403.84,261948
6403.84,254236
7058.0,14400
6403.84,246697
7058.0,292655
7058.0,293870
6403.84,225612
7058.0,310903
7058.0,291474
6403.84,272926
7058.0,258806
7058.0,277777
6403.84,261498
6403.84,282676
6403.84,249857
6403.84,253683
6390.84,272525
6403.84,276452
6403.84,241073
6403.84,262895
7058.0,304473
6403.84,252693
6403.84,232044
6403.84,266165
6403.84,260677
6403.84,231039
7058.0,289133
7058.0,294706
6403.84,128608
6403.84,194498
6403.84,269844
7058.0,331045
7058.0,298950
6390.84,262936
6390.84,260006
6403.84,126177
6403.84,265803
6403.84,238755
7058.0,294814
7058.0,286404
6403.84,241527
6390.84,245355
6403.84,235310
7058.0,134473
6403.84,259894
6403.84,264666
6403.84,237494
6390.84,257646
6403.84,265849
7058.0,295240
6390.84,288477
6390.84,244681
7058.0,130958
6390.84,239306
7058.0,274208
7058.0,299208
6403.84,269056
7058.0,274931
7058.0,290520
6403.84,258964
7058.0,283179
7058.0,262099
7058.0,294767
6403.84,290421
6403.84,240512
6403.84,222452
6403.84,230488
7058.0,266971
6403.84,242718
